Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147325
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147331
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147385
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147391
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147445
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147451
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147505
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147511
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147565
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147571
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147625
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147631
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147685
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147691
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147745
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147751
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147805
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147811
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147865
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147871
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466147925
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147931
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147985
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466147991
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148045
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148051
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148105
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148111
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148166
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148171
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148226
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148231
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148286
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148291
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148346
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148351
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148406
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148411
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148466
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148471
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148526
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148531
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148586
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148591
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148646
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466148652
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148706
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148712
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148766
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148772
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148826
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148832
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148886
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148892
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148946
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466148952
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149006
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149012
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149066
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149072
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149126
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149132
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149186
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149192
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149246
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149252
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149306
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149312
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149366
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149372
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149426
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149432
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149486
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149492
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149546
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149552
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149606
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149612
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149666
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149672
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149726
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149732
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149786
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149792
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149846
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149852
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149906
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149912
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466149966
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466149972
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150026
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150032
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150086
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150092
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150146
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150152
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150206
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150212
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150267
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150272
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150327
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150332
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150387
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150392
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150447
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150452
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150507
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150512
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150567
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150572
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150627
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150632
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150687
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150693
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150747
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150753
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150807
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150813
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150867
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150873
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466150927
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150933
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150987
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466150993
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151047
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151053
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151107
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151113
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466151167
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151173
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466151227
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466151233
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151287
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466151293
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151347
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466151353
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151407
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151413
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151467
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151473
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151527
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151533
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151588
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151593
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151648
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151653
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466151708
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151713
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151768
Light Level : 0.0 lx | Presence: 0 | Timestamp: 1466151773
Light Level : 0.0 lx | Presence: 1 | Timestamp: 1466151828
Light Level : 5.83333333333 lx | Presence: 1 | Timestamp: 1466151833
Light Level : 6.66666666667 lx | Presence: 0 | Timestamp: 1466151888
Light Level : 15.0 lx | Presence: 1 | Timestamp: 1466151893
Light Level : 14.1666666667 lx | Presence: 1 | Timestamp: 1466151948
Light Level : 14.1666666667 lx | Presence: 1 | Timestamp: 1466151953
Light Level : 14.1666666667 lx | Presence: 1 | Timestamp: 1466152008
Light Level : 15.0 lx | Presence: 1 | Timestamp: 1466152014
Light Level : 15.0 lx | Presence: 1 | Timestamp: 1466152068
Light Level : 84.1666666667 lx | Presence: 1 | Timestamp: 1466152074
Light Level : 83.3333333333 lx | Presence: 1 | Timestamp: 1466152128
Light Level : 81.6666666667 lx | Presence: 1 | Timestamp: 1466152134
Light Level : 81.6666666667 lx | Presence: 1 | Timestamp: 1466152188
Light Level : 80.0 lx | Presence: 1 | Timestamp: 1466152194
Light Level : 80.0 lx | Presence: 1 | Timestamp: 1466152248
Light Level : 80.8333333333 lx | Presence: 1 | Timestamp: 1466152254
Light Level : 80.8333333333 lx | Presence: 1 | Timestamp: 1466152308
Light Level : 77.5 lx | Presence: 1 | Timestamp: 1466152314
Light Level : 78.3333333333 lx | Presence: 1 | Timestamp: 1466152368
Light Level : 81.6666666667 lx | Presence: 1 | Timestamp: 1466152374
Light Level : 80.8333333333 lx | Presence: 1 | Timestamp: 1466152428
Light Level : 79.1666666667 lx | Presence: 1 | Timestamp: 1466152434
Light Level : 79.1666666667 lx | Presence: 1 | Timestamp: 1466152488
Light Level : 77.5 lx | Presence: 1 | Timestamp: 1466152494
Light Level : 77.5 lx | Presence: 1 | Timestamp: 1466152548
Light Level : 77.5 lx | Presence: 1 | Timestamp: 1466152554
Light Level : 77.5 lx | Presence: 1 | Timestamp: 1466152576
Light Level : 76.6666666667 lx | Presence: 1 | Timestamp: 1466152609
Light Level : 77.5 lx | Presence: 1 | Timestamp: 1466152614
Light Level : 77.5 lx | Presence: 0 | Timestamp: 1466152669
Light Level : 78.3333333333 lx | Presence: 1 | Timestamp: 1466152674
